연번,단속장소,위반내용,견인료,견인일자
758,서울특별시 양천구 신월동 977,"횡단보도, 산책로 등","40,000",2022-03-17 14:21
759,서울특별시 양천구 신월동 977,"횡단보도, 산책로 등","40,000",2022-03-17 14:21
760,서울특별시 양천구 신정동 1234,"횡단보도, 산책로 등","40,000",2022-03-17 14:38
761,서울특별시 양천구 신정동 1232,"점자블록, 엘리베이터 입구","40,000",2022-03-17 14:44
762,서울특별시 양천구 신월동 630,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-18 09:07
763,서울특별시 양천구 신월동 630,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-18 09:07
764,서울특별시 양천구 신월동 630,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-18 09:08
765,서울특별시 양천구 신월동 514-17,"횡단보도, 산책로 등","40,000",2022-03-18 09:23
766,서울특별시 양천구 신월동 898,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-18 09:27
767,서울특별시 양천구 신정동 1126,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-18 09:42
768,서울특별시 양천구 신정동 1093,"횡단보도, 산책로 등","40,000",2022-03-18 09:51
769,서울특별시 양천구 목동 901-7,"버스정류장, 택시 승강장","40,000",2022-03-18 10:23
770,서울특별시 양천구 목동 901-7,"버스정류장, 택시 승강장","40,000",2022-03-18 10:24
771,서울특별시 양천구 신월동 795,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-21 09:37
772,서울특별시 양천구 신월동 226-8,"횡단보도, 산책로 등","40,000",2022-03-21 09:46
773,서울특별시 양천구 신월동 826,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-21 09:52
774,서울특별시 양천구 신정동 1056,"횡단보도, 산책로 등","40,000",2022-03-21 10:04
775,서울특별시 양천구 신정동 1323-2,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-21 10:19
776,서울특별시 양천구 신정동 1126,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-21 10:28
777,서울특별시 양천구 목동 605-23,"횡단보도, 산책로 등","40,000",2022-03-22 09:19
778,서울특별시 양천구 목동 603-25,"점자블록, 엘리베이터 입구","40,000",2022-03-22 09:25
779,서울특별시 양천구 목동 904-2,"점자블록, 엘리베이터 입구","40,000",2022-03-22 09:40
780,서울특별시 양천구 신월동 887,"횡단보도, 산책로 등","40,000",2022-03-22 10:15
781,서울특별시 양천구 신월동 628,"횡단보도, 산책로 등","40,000",2022-03-22 10:26
782,서울특별시 양천구 신정동 1190-2,"횡단보도, 산책로 등","40,000",2022-03-22 10:37
783,서울특별시 양천구 신정동 1190-2,"횡단보도, 산책로 등","40,000",2022-03-22 10:37
784,서울특별시 양천구 신정동 311-4,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-22 10:48
785,서울특별시 양천구 신월동 791,"횡단보도, 산책로 등","40,000",2022-03-22 15:40
786,서울특별시 양천구 신정동 311-4,"점자블록, 엘리베이터 입구","40,000",2022-03-22 16:13
787,서울특별시 양천구 목동 199-51,"점자블록, 엘리베이터 입구","40,000",2022-03-23 10:37
788,서울특별시 양천구 목동 904,"점자블록, 엘리베이터 입구","40,000",2022-03-23 10:48
789,서울특별시 양천구 목동 919-8,자전거 도로,"40,000",2022-03-23 10:55
790,서울특별시 양천구 목동 925,자전거 도로,"40,000",2022-03-23 11:02
791,서울특별시 양천구 목동 408-174,자전거 도로,"40,000",2022-03-23 11:08
792,서울특별시 양천구 신정동 314-7,"횡단보도, 산책로 등","40,000",2022-03-23 11:15
793,서울특별시 양천구 신정동 314-7,"횡단보도, 산책로 등","40,000",2022-03-23 11:15
794,서울특별시 양천구 신정동 314,자전거 도로,"40,000",2022-03-23 11:23
795,서울특별시 양천구 신정동 311-2,"횡단보도, 산책로 등","40,000",2022-03-23 11:31
796,서울특별시 양천구 목동 405-276,자전거 도로,"40,000",2022-03-23 11:42
797,서울특별시 양천구 목동 913,"횡단보도, 산책로 등","40,000",2022-03-23 12:01
798,서울특별시 양천구 목동 912,자전거 도로,"40,000",2022-03-23 12:11
799,서울특별시 양천구 목동 912,자전거 도로,"40,000",2022-03-23 12:11
800,서울특별시 양천구 목동 912,자전거 도로,"40,000",2022-03-23 12:11
801,서울특별시 양천구 신월동 805,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-24 09:25
802,서울특별시 양천구 신월동 824,"점자블록, 엘리베이터 입구","40,000",2022-03-24 09:35
803,서울특별시 양천구 신월동 829,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-24 09:46
804,서울특별시 양천구 신정동 1190-2,"횡단보도, 산책로 등","40,000",2022-03-24 10:15
805,서울특별시 양천구 목동 912-2,자전거 도로,"40,000",2022-03-24 11:01
806,서울특별시 양천구 목동 901,"점자블록, 엘리베이터 입구","40,000",2022-03-24 11:15
807,서울특별시 양천구 목동 900-12,"횡단보도, 산책로 등","40,000",2022-03-24 11:23
808,서울특별시 양천구 목동 406-265,"버스정류장, 택시 승강장","40,000",2022-03-24 11:49
809,서울특별시 양천구 목동 923-5,"횡단보도, 산책로 등","40,000",2022-03-24 12:00
810,서울특별시 양천구 신월동 805,"횡단보도, 산책로 등","40,000",2022-03-25 09:15
811,서울특별시 양천구 신정동 1142,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-25 09:39
812,서울특별시 양천구 목동 405-212,"점자블록, 엘리베이터 입구","40,000",2022-03-25 09:57
813,서울특별시 양천구 목동 913-3,"횡단보도, 산책로 등","40,000",2022-03-25 10:25
814,서울특별시 양천구 목동 913-3,"횡단보도, 산책로 등","40,000",2022-03-25 10:26
815,서울특별시 양천구 목동 913-3,"횡단보도, 산책로 등","40,000",2022-03-25 10:26
816,서울특별시 양천구 목동 569,"횡단보도, 산책로 등","40,000",2022-03-25 12:44
817,서울특별시 양천구 신월동 805,"횡단보도, 산책로 등","40,000",2022-03-28 09:13
818,서울특별시 양천구 신정동 1065,"점자블록, 엘리베이터 입구","40,000",2022-03-28 09:30
819,서울특별시 양천구 신정동 902-4,"점자블록, 엘리베이터 입구","40,000",2022-03-28 09:34
820,서울특별시 양천구 신정동 1065,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-28 09:40
821,서울특별시 양천구 신정동 314-7,"점자블록, 엘리베이터 입구","40,000",2022-03-28 10:10
822,서울특별시 양천구 신정동 314,"횡단보도, 산책로 등","40,000",2022-03-28 10:17
823,서울특별시 양천구 신정동 313-4,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-28 10:30
824,서울특별시 양천구 신정동 313,자전거 도로,"40,000",2022-03-28 10:36
825,서울특별시 양천구 목동 912,자전거 도로,"40,000",2022-03-28 11:07
826,서울특별시 양천구 목동 912,자전거 도로,"40,000",2022-03-28 11:07
827,서울특별시 양천구 목동 914-9,"횡단보도, 산책로 등","40,000",2022-03-28 11:22
828,서울특별시 양천구 목동 914-9,"횡단보도, 산책로 등","40,000",2022-03-28 11:22
829,서울특별시 양천구 목동 913-3,"버스정류장, 택시 승강장","40,000",2022-03-28 13:45
830,서울특별시 양천구 목동 913,자전거 도로,"40,000",2022-03-28 14:09
831,서울특별시 양천구 신월동 222-7,자전거 도로,"40,000",2022-03-28 14:48
832,서울특별시 양천구 신월동 293,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-29 09:18
833,서울특별시 양천구 신월동 849,"횡단보도, 산책로 등","40,000",2022-03-29 09:42
834,서울특별시 양천구 신월동 639,"점자블록, 엘리베이터 입구","40,000",2022-03-29 09:49
835,서울특별시 양천구 신정동 1050-3,"횡단보도, 산책로 등","40,000",2022-03-29 10:04
836,서울특별시 양천구 목동 912,자전거 도로,"40,000",2022-03-29 10:36
837,서울특별시 양천구 목동 911-1,"횡단보도, 산책로 등","40,000",2022-03-29 10:44
838,서울특별시 양천구 신정동 994-5,"버스정류장, 택시 승강장","40,000",2022-03-29 11:01
839,서울특별시 양천구 목동 406-173,"버스정류장, 택시 승강장","40,000",2022-03-29 11:12
840,서울특별시 양천구 신정동 1055,"횡단보도, 산책로 등","40,000",2022-03-30 09:18
841,서울특별시 양천구 신정동 1065,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-30 09:27
842,서울특별시 양천구 신월동 849,"횡단보도, 산책로 등","40,000",2022-03-30 09:47
843,서울특별시 양천구 신월동 849,"횡단보도, 산책로 등","40,000",2022-03-30 09:47
844,서울특별시 양천구 신정동 1142,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-30 10:04
845,서울특별시 양천구 신정동 314,"점자블록, 엘리베이터 입구","40,000",2022-03-30 10:15
846,서울특별시 양천구 신정동 314,"점자블록, 엘리베이터 입구","40,000",2022-03-30 10:22
847,서울특별시 양천구 목동 405-205,자전거 도로,"40,000",2022-03-30 10:42
848,서울특별시 양천구 목동 451,"버스정류장, 택시 승강장","40,000",2022-03-30 11:10
849,서울특별시 양천구 목동 408-172,"횡단보도, 산책로 등","40,000",2022-03-30 12:54
850,서울특별시 양천구 목동 408-162,"버스정류장, 택시 승강장","40,000",2022-03-30 12:58
851,서울특별시 양천구 신정동 1074,"횡단보도, 산책로 등","40,000",2022-03-31 09:29
852,서울특별시 양천구 신정동 902-4,"점자블록, 엘리베이터 입구","40,000",2022-03-31 09:39
853,서울특별시 양천구 신정동 1050-1,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-31 10:02
854,서울특별시 양천구 신정동 1146,보도와 차도가 구분된 도로의 차도,"40,000",2022-03-31 10:07
855,서울특별시 양천구 신정동 322-4,자전거 도로,"40,000",2022-03-31 10:24
856,서울특별시 양천구 목동 913,자전거 도로,"40,000",2022-03-31 10:41
857,서울특별시 양천구 목동 911,자전거 도로,"40,000",2022-03-31 10:50
858,서울특별시 양천구 신월동 849,"횡단보도, 산책로 등","40,000",2022-04-01 10:09
859,서울특별시 양천구 신월동 639,"횡단보도, 산책로 등","40,000",2022-04-01 10:10
860,서울특별시 양천구 신정동 1233,"횡단보도, 산책로 등","40,000",2022-04-01 10:33
861,서울특별시 양천구 신정동 1142,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-01 10:39
862,서울특별시 양천구 신정동 312,자전거 도로,"40,000",2022-04-01 10:46
863,서울특별시 양천구 신월동 903,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-01 10:24
864,서울특별시 양천구 신월동 903,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-01 10:25
865,서울특별시 양천구 신월동 642,"횡단보도, 산책로 등","40,000",2022-04-01 11:44
866,서울특별시 양천구 신월동 642,"횡단보도, 산책로 등","40,000",2022-04-01 11:45
867,서울특별시 양천구 신정동 1142,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-04 10:05
868,서울특별시 양천구 목동 912,자전거 도로,"40,000",2022-04-04 10:32
869,서울특별시 양천구 목동 919-8,자전거 도로,"40,000",2022-04-05 09:06
870,서울특별시 양천구 목동 919-2,자전거 도로,"40,000",2022-04-05 09:04
871,서울특별시 양천구 목동 919-2,자전거 도로,"40,000",2022-04-05 09:03
872,서울특별시 양천구 목동 919-2,자전거 도로,"40,000",2022-04-05 09:02
873,서울특별시 양천구 신정동 1145,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-05 09:59
874,서울특별시 양천구 신정동 1056,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-05 10:13
875,서울특별시 양천구 신정동 1065,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-05 10:22
876,서울특별시 양천구 신월동 798,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-05 11:24
877,서울특별시 양천구 신정동 1126,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-06 15:28
878,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-07 09:14
879,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-07 09:12
880,서울특별시 양천구 신정동 1146,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-07 09:25
881,서울특별시 양천구 신정동 1146,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-07 09:31
882,서울특별시 양천구 목동 917-3,자전거 도로,"40,000",2022-04-07 09:56
883,서울특별시 양천구 목동 405-69,"건물, 상가 보행자 진출입","40,000",2022-04-08 16:40
884,서울특별시 양천구 목동 405-18,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-08 16:48
885,서울특별시 양천구 목동 405-18,"건물, 상가 보행자 진출입","40,000",2022-04-08 16:49
886,서울특별시 양천구 목동 405-18,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-08 17:00
887,서울특별시 양천구 목동 405-18,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-08 17:00
888,서울특별시 양천구 목동 405-18,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-08 17:01
889,서울특별시 양천구 목동 405-18,자전거 도로,"40,000",2022-04-11 13:02
890,서울특별시 양천구 신정동 322-4,자전거 도로,"40,000",2022-04-11 13:30
891,서울특별시 양천구 신정동 322-4,자전거 도로,"40,000",2022-04-11 13:35
892,서울특별시 양천구 신정동 1142,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-11 13:50
893,서울특별시 양천구 목동 405-171,자전거 도로,"40,000",2022-04-11 14:07
894,서울특별시 양천구 신월동 109-1,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-12 09:06
895,서울특별시 양천구 신월동 805,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-12 09:14
896,서울특별시 양천구 신월동 805,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-12 09:17
897,서울특별시 양천구 신월동 121-17,"횡단보도, 산책로 등","40,000",2022-04-12 10:51
898,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-12 09:45
899,서울특별시 양천구 목동 917-3,자전거 도로,"40,000",2022-04-12 10:12
900,서울특별시 양천구 목동 916,"횡단보도, 산책로 등","40,000",2022-04-12 11:39
901,서울특별시 양천구 목동 916,"횡단보도, 산책로 등","40,000",2022-04-12 11:40
902,서울특별시 양천구 목동 916,"횡단보도, 산책로 등","40,000",2022-04-12 11:41
903,서울특별시 양천구 신정동 1069,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-12 11:19
904,서울특별시 양천구 목동 406-43,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-12 11:51
905,서울특별시 양천구 목동 900,자전거 도로,"40,000",2022-04-13 10:08
906,서울특별시 양천구 목동 900,자전거 도로,"40,000",2022-04-13 10:15
907,서울특별시 양천구 목동 912,자전거 도로,"40,000",2022-04-13 10:22
908,서울특별시 양천구 목동 912-2,자전거 도로,"40,000",2022-04-13 10:27
909,서울특별시 양천구 목동 934,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-13 10:45
910,서울특별시 양천구 목동 406-43,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-13 11:01
911,서울특별시 양천구 목동 406-43,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-13 11:01
912,서울특별시 양천구 신정동 1030-5,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-13 11:36
913,서울특별시 양천구 신정동 322-4,자전거 도로,"40,000",2022-04-13 11:48
914,서울특별시 양천구 신정동 312,"점자블록, 엘리베이터 입구","40,000",2022-04-13 13:17
915,서울특별시 양천구 신정동 312,"점자블록, 엘리베이터 입구","40,000",2022-04-13 13:18
916,서울특별시 양천구 신정동 984-1,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-13 13:08
917,서울특별시 양천구 신정동 311,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-14 09:28
918,서울특별시 양천구 신정동 1050-6,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-14 09:36
919,서울특별시 양천구 신정동 1145,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-14 09:44
920,서울특별시 양천구 신정동 1145,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-14 09:47
921,서울특별시 양천구 신정동 984-1,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-14 09:57
922,서울특별시 양천구 목동 405-212,"점자블록, 엘리베이터 입구","40,000",2022-04-14 11:13
923,서울특별시 양천구 신정동 902-1,"점자블록, 엘리베이터 입구","40,000",2022-04-14 11:41
924,서울특별시 양천구 신정동 1232,"횡단보도, 산책로 등","40,000",2022-04-14 11:58
925,서울특별시 양천구 신정동 1117,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-14 11:36
926,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-15 11:18
927,서울특별시 양천구 신정동 1065,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-15 11:36
928,서울특별시 양천구 신정동 1065,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-18 09:11
929,서울특별시 양천구 신정동 1065,"횡단보도, 산책로 등","40,000",2022-04-18 10:23
930,서울특별시 양천구 신정동 1065,"횡단보도, 산책로 등","40,000",2022-04-18 10:24
931,서울특별시 양천구 신정동 1065,"횡단보도, 산책로 등","40,000",2022-04-18 10:25
932,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-18 09:31
933,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-18 09:30
934,서울특별시 양천구 신정동 1110,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-18 09:39
935,서울특별시 양천구 신정동 320-2,자전거 도로,"40,000",2022-04-18 10:01
936,서울특별시 양천구 목동 912,자전거 도로,"40,000",2022-04-18 10:49
937,서울특별시 양천구 목동 849,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-18 12:00
938,서울특별시 양천구 목동 903-6,자전거 도로,"40,000",2022-04-19 09:29
939,서울특별시 양천구 신정동 322-4,자전거 도로,"40,000",2022-04-19 09:40
940,서울특별시 양천구 신정동 1068,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-19 10:01
941,서울특별시 양천구 목동 932,자전거 도로,"40,000",2022-04-19 10:18
942,서울특별시 양천구 목동 915,자전거 도로,"40,000",2022-04-19 10:27
943,서울특별시 양천구 목동 907-1,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-20 11:10
944,서울특별시 양천구 목동 919-8,자전거 도로,"40,000",2022-04-20 11:22
945,서울특별시 양천구 신정동 314-3,자전거 도로,"40,000",2022-04-20 11:40
946,서울특별시 양천구 신정동 1093,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-20 12:03
947,서울특별시 양천구 신정동 1093,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-20 12:03
948,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-20 12:15
949,서울특별시 양천구 신월동 116-15,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-21 09:51
950,서울특별시 양천구 신월동 824,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-21 10:03
951,서울특별시 양천구 신월동 801,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-21 10:10
952,서울특별시 양천구 신정동 1065,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-21 10:24
953,서울특별시 양천구 신정동 1146,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-21 10:38
954,서울특별시 양천구 신정동 322-4,자전거 도로,"40,000",2022-04-21 10:53
955,서울특별시 양천구 신월동 640,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-21 16:21
956,서울특별시 양천구 신월동 826,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-22 09:25
957,서울특별시 양천구 신월동 826,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-22 09:26
958,서울특별시 양천구 신월동 826,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-22 09:26
959,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-22 09:46
960,서울특별시 양천구 신정동 956-3,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-22 09:52
961,서울특별시 양천구 신월동 804,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-25 09:21
962,서울특별시 양천구 신정동 1065,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-25 09:43
963,서울특별시 양천구 신정동 1323-2,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-25 09:54
964,서울특별시 양천구 신정동 1127,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-25 10:02
965,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-25 10:13
966,서울특별시 양천구 신정동 314,자전거 도로,"40,000",2022-04-25 10:23
967,서울특별시 양천구 목동 406-13,자전거 도로,"40,000",2022-04-25 10:37
968,서울특별시 양천구 신월동 823,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-26 09:20
969,서울특별시 양천구 신정동 888-47,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-26 09:41
970,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-26 09:52
971,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-26 09:56
972,서울특별시 양천구 신월동 826,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-27 09:01
973,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-27 09:17
974,서울특별시 양천구 신정동 1142,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-27 09:28
975,서울특별시 양천구 신정동 1142,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-27 09:34
976,서울특별시 양천구 목동 911-9,자전거 도로,"40,000",2022-04-27 10:06
977,서울특별시 양천구 목동 900,자전거 도로,"40,000",2022-04-27 10:21
978,서울특별시 양천구 목동 900,자전거 도로,"40,000",2022-04-27 10:22
979,서울특별시 양천구 목동 903-6,자전거 도로,"40,000",2022-04-28 14:58
980,서울특별시 양천구 목동 919-8,자전거 도로,"40,000",2022-04-28 15:05
981,서울특별시 양천구 신월동 827,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-29 09:11
982,서울특별시 양천구 신월동 828,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-29 09:12
983,서울특별시 양천구 신월동 829,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-29 09:22
984,서울특별시 양천구 신정동 1056,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-29 09:38
985,서울특별시 양천구 신정동 1142,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-29 09:54
986,서울특별시 양천구 신정동 1146,보도와 차도가 구분된 도로의 차도,"40,000",2022-04-29 10:01
987,서울특별시 양천구 신정동 320-2,자전거 도로,"40,000",2022-04-29 10:27
988,서울특별시 양천구 신정동 322-4,자전거 도로,"40,000",2022-05-10 10:46
989,서울특별시 양천구 목동 912,자전거 도로,"40,000",2022-05-10 11:05
990,서울특별시 양천구 목동 912,자전거 도로,"40,000",2022-05-10 11:06
991,서울특별시 양천구 목동 903,자전거 도로,"40,000",2022-05-10 11:17
992,서울특별시 양천구 신정동 1230,기타,"40,000",2022-05-11 09:54
993,서울특별시 양천구 신월동 793,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-11 09:09
994,서울특별시 양천구 신월동 263,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-11 09:15
995,서울특별시 양천구 신월동 826,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-11 09:27
996,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-11 09:43
997,서울특별시 양천구 신정동 1146,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-11 10:02
998,서울특별시 양천구 목동 904-4,자전거 도로,"40,000",2022-05-11 10:42
999,서울특별시 양천구 목동 920-2,자전거 도로,"40,000",2022-05-11 14:28
1000,서울특별시 양천구 목동 917-3,자전거 도로,"40,000",2022-05-12 10:01
1001,서울특별시 양천구 목동 903-6,자전거 도로,"40,000",2022-05-12 10:18
1002,서울특별시 양천구 목동 406-320,자전거 도로,"40,000",2022-05-12 10:25
1003,서울특별시 양천구 신월동 795,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-13 09:07
1004,서울특별시 양천구 신정동 1066,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-13 09:24
1005,서울특별시 양천구 신정동 1126,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-13 09:37
1006,서울특별시 양천구 목동 915,자전거 도로,"40,000",2022-05-13 10:01
1007,서울특별시 양천구 목동 912,자전거 도로,"40,000",2022-05-13 10:14
1008,서울특별시 양천구 목동 618-19,기타,"40,000",2022-05-13 21:45
1009,서울특별시 양천구 목동 912,자전거 도로,"40,000",2022-05-17 12:56
1010,서울특별시 양천구 목동 901,자전거 도로,"40,000",2022-05-17 13:08
1011,서울특별시 양천구 목동 901,자전거 도로,"40,000",2022-05-17 13:08
1012,서울특별시 양천구 신정동 312,자전거 도로,"40,000",2022-05-17 13:24
1013,서울특별시 양천구 신정동 88-1,자전거 도로,"40,000",2022-05-17 13:35
1014,서울특별시 양천구 목동 903-6,자전거 도로,"40,000",2022-05-19 09:39
1015,서울특별시 양천구 목동 903-6,자전거 도로,"40,000",2022-05-19 09:42
1016,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-19 09:57
1017,서울특별시 양천구 신월동 829,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-19 11:45
1018,서울특별시 양천구 목동 135-16,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-19 12:30
1019,서울특별시 양천구 신정동 1050-5,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-20 09:59
1020,서울특별시 양천구 신정동 1069,보도 중앙,"40,000",2022-05-20 17:05
1021,서울특별시 양천구 목동 954,기타,"40,000",2022-05-20 19:40
1022,서울특별시 양천구 목동 509-4,보도 중앙,"40,000",2022-05-22 11:49
1023,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-23 09:31
1024,서울특별시 양천구 신정동 1112,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-23 09:34
1025,서울특별시 양천구 신정동 1142,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-23 09:44
1026,서울특별시 양천구 신정동 1145,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-23 09:51
1027,서울특별시 양천구 신정동 313,자전거 도로,"40,000",2022-05-23 10:04
1028,서울특별시 양천구 신정동 322-4,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-23 10:13
1029,서울특별시 양천구 신정동 322-4,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-23 10:15
1030,서울특별시 양천구 목동 916-2,자전거 도로,"40,000",2022-05-23 10:30
1031,서울특별시 양천구 목동 912,자전거 도로,"40,000",2022-05-23 10:45
1032,서울특별시 양천구 신월동 232-20,기타,"40,000",2022-05-25 15:44
1033,서울특별시 양천구 신정동 1110,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-24 10:04
1034,서울특별시 양천구 신정동 1323-1,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-24 10:12
1035,서울특별시 양천구 신정동 1030-5,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-24 10:19
1036,서울특별시 양천구 신월동 116-5,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-25 09:08
1037,서울특별시 양천구 신월동 819,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-25 09:18
1038,서울특별시 양천구 신월동 819,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-25 09:19
1039,서울특별시 양천구 신월동 819,보도와 차도가 구분된 도로의 차도,"40,000",2022-05-25 09:26
1040,서울특별시 양천구 목동 657-16,기타,"40,000",2022-05-25 16:54
1041,서울특별시 양천구 목동 657-16,기타,"40,000",2022-05-25 16:55
1042,서울특별시 양천구 목동 657-16,기타,"40,000",2022-05-25 16:56
1043,서울특별시 양천구 신정동 956-3,보도 중앙,"40,000",2022-05-25 11:10
